,DateTime,Uid,Tweet,Label (Specialist),HashTag
2833,22/6/2021 15:58,fb55be7e756a,มีดาวกระจายแสงอยู่เต็มท้องฟ้าใครเขาจะสนใจกับดวงดาวที่กำลังจะดับไป,Level 4,#โรคซึมเศร้า
2834,31/8/2021 17:08,17737a1369ed,ยาแก้แพ้กินหมดกระปุกนี่ตายมั้ย,Level 4,#โรคซึมเศร้า
2835,9/9/2021 18:10,17737a1369ed,เมื่อไหร่จะหายไปจากโลกนี้ก็ไม่รู้ขี้ขลาดอะไรขนาดนี้นะ,Level 1,#โรคซึมเศร้า
2836,18/5/2021 15:42,97eb17f6acea,สิ่งที่ออกมาจากปากแม่มึงไม่สมควรเกิดเป็นลูกกูเลยซ้ำแล้วซ้ำเล่าที่พูดแบบนี้รู้ไหมหนูเจ็บไม่อยากมีชีวิตแล้ว,Level 1,#โรคซึมเศร้า
2837,14/9/2021 09:29,93819b958a01,บางทีแค่มัดคอตัวเองแป๊บเดียวแล้วมันจะจบลงทั้งหมดเรื่องราวทั้งหมดมันจะจบอยู่แค่นี้,Level 4,#โรคซึมเศร้า #อยากตาย
2838,5/6/2021 14:51,8b13a3376978,อยากตายแต่ติดที่มันตายไม่ได้,Level 1,#โรคซึมเศร้า
2839,22/7/2021 23:31,3.33661E+11,ไม่มีใครอยากทำร้ายตัวเองหรือเป็นซึมเศร้าหรอกเค้าแค่รู้สึกว่าอยากให้มีคนเข้าใจคอยอยู่ข้างๆ,Other,#ซึมเศร้า
2840,22/7/2021 23:15,3.33661E+11,นอกจากการทำร้ายตัวเองทำลายข้าวของคงมีแต่น้ำตาแหละที่ยังสามารถทำได้แล้วไม่เจ็บไม่พัง,Level 5,#ครอบครัวไม่ใช่เซฟโซน #ซึมเศร้า
2841,17/9/2021 02:18,8b45ee1302f6,กินยานอนหลับสักกำมือเราจะตื่นมาอีกทีวันไหนกันไม่ตื่นตลอดไปเลยได้ไหมเหนื่อยแล้ว,Level 4,#โรคซึมเศร้า
2842,3/6/2021 02:57,4be1e914d4da,ไม่อยากอยู่แล้วเราเหนื่อยเหมือนตัวไร้ค่าในบ้านนี้ตายๆไปได้ไหมไม่อยากอยู่แล้ว,Level 1,#โรคซึมเศร้า
2843,29/6/2021 03:39,af1f60976957,ตอนนี้อยากทำอะไรน่ะหรออ้ออยากตาย,Level 1,#โรคซึมเศร้า
2845,24/5/2021 04:48,9bb4b0d924c5,มันคงจะดีกว่าถ้าเป็นเราที่หายไป,Level 1,#โรคซึมเศร้า
2846,24/5/2021 04:54,9bb4b0d924c5,ช่วยถนอมมันช่วยรักษามันให้ดีกว่านี้ได้มั้ยอย่าให้เราพังไปมากกว่านี้อีกเลยเราเหนื่อย,Other,#โรคซึมเศร้า
2847,24/5/2021 13:56,9bb4b0d924c5,เอ้านี่เรายังไม่ตายอีกหรออยู่บนโลกนานเกินไปแล้วนะ,Level 1,#โรคซึมเศร้า
2849,22/6/2021 16:38,c30e47792144,ถ้าเรากำลังจมน้ำอยู่ขอร้องอย่าช่วยเราเลยนะ,Level 1,#โรคซึมเศร้า
2851,7/9/2021 01:49,c30e47792144,คนเราจะรู้ว่าชีวิตมีค่าก็ต่อเมื่อใกล้ตายแล้ว,Other,#โรคซึมเศร้า
2852,18/9/2021 07:02,c30e47792144,การมีชีวิตอยู่ไม่น่าจดจำเท่ากับการจากไป,Level 1,#โรคซึมเศร้า
2853,3/8/2021 00:32,3303b753b2d7,แชร์ประสบการณ์ฆ่าตัวตายให้เราอ่านทีได้มั้ยคะ,Level 2,#โรคซึมเศร้า  #บ้านไม่ใช่เซฟโซน
2854,29/5/2021 22:36,87528e8540ec,อยากตายชิบหาย,Level 1,#โรคซึมเศร้า
2855,26/8/2021 01:36,5fca539c3859,ดับชีวิตตัวเองได้ไหมเหนื่อยชิบหายเลยวะ,Level 2,#โรคซึมเศร้า #ซึมเศร้า
2857,4/9/2021 02:14,5fca539c3859,ถ้าเราตายทุกอย่างจะดีขึ้นไหม,Level 1,#คมชัดลึกออนไลน์ #โควิด19 #โควิดวันนี้
2858,10/9/2021 06:56,5fca539c3859,จบที่รพ,Level 5,#โรคซึมเศร้า #ให้กําลังใจ #ยิ้มหน่อยนะ
2859,9/9/2021 10:59,5fca539c3859,พรุ่งนี้คือวันเกิดของฉันฉันอยากให้มันเป็นวันตายของฉันเหมือนกัน,Level 1,"#ซึมเศร้า 
#โรคซึมเศร้า 
#ซึมเศร้าเพื่อนรัก"
2860,13/9/2021 13:10,5fca539c3859,เราเหนื่อยเราไม่รู้จะพูดยังไงเราพูดได้แค่ว่าเราเหนื่อย,Other,#ให้กําลังใจ #โรคซึมเศร้า #ยิ้มหน่อยนะ
2861,13/9/2021 04:55,5fca539c3859,อยากตาย,Level 1,#ให้กำลังใจ #โรคซึมเศร้า #ให้กำลังใจ
2862,17/9/2021 13:02,5fca539c3859,หรือความสุขที่แท้จริงคือการตาย,Level 1,#โรคซึมเศร้า #ให้กําลังใจ #ยิ้มหน่อยนะ
2863,14/5/2021 13:46,53af683a0a77,ทำไมรู้สึกว่างเปล่า,Other,#โรคซึมเศร้า
2864,6/4/2021 16:36,0b6441365773,เมื่อไหร่จะหายเมื่อไหร่จะตายๆไปซักทีเหนื่อยแล้วนะสู้ไม่ไหวแล้วนะ,Level 1,#โรคซึมเศร้า
2865,7/6/2021 07:49,8bfd594a720c,โควิดรอบนี้ใกล้ฉันเข้าทุกที,Other,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน #ปัญหาครอบครัว
2866,14/6/2021 13:38,8bfd594a720c,ไม่อยากเลิกบุหรี่แล้วกูอยากตาย,Level 1,#อยากตาย
2867,13/6/2021 07:32,8bfd594a720c,ในเมื่อรอดจากความตายมาแล้วไม่ว่ายังไงชีวิตก็ต้องเดินต่อไป,Other,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2869,14/6/2021 23:35,8bfd594a720c,กูตายดีมั้ยว่ะ,Level 1,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2870,14/6/2021 13:38,8bfd594a720c,ทำไมกูไม่ตายไปเลยว่ะบ่อยให้กูเกิดมาได้ไง,Level 1,#อยากตาย
2871,17/6/2021 14:45,8bfd594a720c,ถ้าจะขนาดนี้อย่าเกิดเรามาเลยจะดีกว่า,Other,#อยากตาย
2872,14/6/2021 23:35,8bfd594a720c,ทำไมถึงไม่ฆ่ากูละทำไมทำไมทำไมทำไมทำไมทำไมทำไมทำไมดีกว่าให้กูมาทรมานแบบนี้ทำไมละทำไม,Level 1,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2873,23/6/2021 13:37,8bfd594a720c,ทำมันอีกจนได้,Level 5,#โรคซึมเศร้า #อยากตาย #ปัญหาครอบครัว #ครอบครัวไม่ใช่เซฟโซน
2874,2/7/2021 16:30,8bfd594a720c,ไม่อยากอยู่แล้วเหนื่อยเขาบอกอายที่มีเราเป็นลูก,Level 1,#อยากตาย
2875,2/7/2021 02:21,8bfd594a720c,หนูเหนื่อยมากๆเลยถ้าหนูไม่ไหวแล้วพระเจ้ามาเอาหนูไปตายที,Level 1,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2876,2/7/2021 01:55,8bfd594a720c,กินยาเกินขนาดนี่ตายไหมคะ,Level 4,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2877,2/7/2021 16:30,8bfd594a720c,หนูเหนื่อยมากๆเลยถ้าหนูไม่ไหวแล้วพระเจ้ามาเอาหนูไปตายที,Level 1,#อยากตาย
2878,2/7/2021 02:21,8bfd594a720c,เค้าบอกว่ามึงจำไว้นะตอนนี้มึงตัวคนเดียวแล้วตัดแม่ตัดพี่ตัดตัดน้องมึงไม่มีญาติแล้ว,Other,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2879,2/7/2021 01:55,8bfd594a720c,เค้าไล่ให้กูไปกระโดดตึกตาย,Other,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2880,6/8/2021 05:30,8bfd594a720c,พรุ่งนี้จะกรีดแขนเป็นความคิดของฉันนะตอนนี้,Level 4,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2881,12/8/2021 09:53,8bfd594a720c,คนที่อยากตายไม่ได้แปลว่าเขาขี้แพ้แต่เป็นเพราะเขาอดทนมามากพอแล้วอดทนจนเขาเหนื่อย,Level 1,#อยากตาย
2882,18/8/2021 11:24,8bfd594a720c,ก็ไม่เคยสำคัญกับใครอยู่แล้วนี่โดนมองข้ามตลอดแล้วจะอยู่ไปทำไมถ้าอยู่ไปก็ไร้ตัวตนขนาดนี้,Level 1,#ซึมเศร้าเพื่อนรัก #อยากตาย #โดดเดี่ยว #เหนื่อยกับชีวิต #ทรมาน
2883,15/6/2021 18:12,47264a9ab44a,ฉันไม่อยากรับรู้อะไรอีกต่อไปแล้ว,Other,#อยากตาย #โรคซึมเศร้า
2884,15/6/2021 18:12,47264a9ab44a,มันแย่จริงๆแย่หมดทุกทิศทุกทางไม่มีที่ไหนน่าอยู่เลยไม่ว่าจะเป็นที่บ้านหรือที่โรงเรียนอยากหายนะหายไปจากโลกนี้อ่ะ,Level 1,#อยากตาย #โรคซึมเศร้า
2885,19/6/2021 17:15,47264a9ab44a,คิดอยากตายทุกครั้งที่มีเรื่องให้เครียด,Level 1,#อยากตาย #ซึมเศร้า
2886,19/6/2021 17:15,47264a9ab44a,ที่ยิ้มที่หัวเราะในทุกวันนี้บอกเลยกูแสดงความคิดในสมองตอนนี้มีแค่อยากตายๆๆๆๆๆๆ,Level 1,#อยากตาย #ซึมเศร้า
2888,30/6/2021 09:05,47264a9ab44a,เมื่อไหร่จะพ้นทุกข์สักทีนะ,Level 1,#ซึมเศร้า #อยากตาย
2889,9/7/2021 13:50,4f37a016ab41,ในที่สุดฉันก็ฆ่าตัวตายแต่ไม่สำเร็จ,Level 5,#โรคซึมเศร้า
2890,14/7/2021 16:42,4f37a016ab41,ถ้าเราคิดเรื่องตายก่อนนอนทุกวันจนนอนไม่หลับมันถึงขั้นรุนแรงมั้ยอะมันเกี่ยวกับโรคซึมเศร้าด้วยมะ,Level 1,#โรคซึมเศร้า
2891,10/8/2021 08:09,4f37a016ab41,เหนื่อยที่จะต้องมีชีวิตอยู่แล้วเหนื่อยมากจริงๆ,Level 1,#โรคซึมเศร้า
2892,24/6/2021 14:16,7fd668501e22,อีกไม่นานเธอก็จะดีขึ้นอดทนไว้นะคะคนเก่ง,Other,#อยากตาย #โรคซึมเศร้า
2893,7/4/2021 14:23,639c540b9988,โดนกดดันจนอยากตาย,Level 1,#โรคซึมเศร้า
2894,12/9/2021 12:02,7bbeedfaaa02,พอมารู้ความจริงทุกอย่างมันก็ทำให้เหตุผลที่อยากมีชีวิตอยู่ต่อหายไป,Level 1,#ทำไม่พูดเรื่องตายได้ทุกวัน
2895,20/6/2021 11:22,ff21a0906650,ไม่มีเหี้ยไรดีสักอย่าง,Other,#เศร้า #ท้อ #อยากตาย
2896,30/3/2021 14:58,a3d9e5b23dc7,บางทีการอยู่ก็ไม่ใช่เรื่องดี,Level 1,#โรคซึมเศร้า
2897,30/3/2021 14:50,a3d9e5b23dc7,ทำไมเมื่อวานถึงไม่มีใครเห็นหรือสนใจเราเลยตอนที่เราทำร้ายตัวเองอ่ะเหมือนเราอยู่ตัวคนเดียวในห้องนั้นมาโดยตลอดรึเปล่านะเฮ้อช่างมันเถอะ,Level 5,#โรคซึมเศร้า
2898,30/3/2021 14:49,a3d9e5b23dc7,มันเริ่มเกิดขึ้นอีกครั้งแผลที่ข้อมือ,Level 5,#เสียงกระซิบจากความมืด #ซึมเศร้า
2899,6/4/2021 00:31,a3d9e5b23dc7,ถ้าวันนึงฉันตายอย่ามาบอกรักฉันเพราะฉันไม่รับรู้อย่าซื้อสิ่งที่ฉันเคยขอมาให้เพราะฉันไม่ต้องการแล้ว,Level 1,#โรคซึมเศร้า
2900,9/7/2021 04:17,4f96f19f3a55,อยากตายไม่อยากอยู่แล้วมันไม่มีความสุขอะไรแล้ว,Level 1,#oichi_zaa #โรคซึมเศร้า
2902,30/7/2021 06:42,4f96f19f3a55,จะทำจนกว่าแม่งจะสำเร็จนั่นแหละ,Level 5,#โรคซึมเศร้า
2903,2/8/2021 23:55,4f96f19f3a55,เมื่อไหร่จะหลับไปแล้วไม่ต้องตื่นมาอีกเลย,Level 1,#โรคซึมเศร้า
2904,11/8/2021 20:11,4f96f19f3a55,อย่าถามเลยว่าทำร้ายตัวเองทำไมเพราะเราก็ตอบไม่ได้เหมือนกัน,Level 5,#โรคซึมเศร้า
2905,31/5/2021 00:52,4f96f19f3a55,ทรมานนะทุกครั้งที่ตื่นมาแล้วเรายังมีชีวิตอยู่โคตรสิ้นหวังทุกครั้งเลย,Level 1,#โรคซึมเศร้า
2906,31/5/2021 13:39,4f96f19f3a55,ถ้าไม่ไหวแล้วการหายไปก็คงจะดี,Level 1,#โรคซึมเศร้า
2907,13/9/2021 18:26,4f96f19f3a55,ไม่เคยคิดที่จะโดดตึกตายเลยนะแต่ทำไมภาพในหัวมันถึงฉายซ้ำไปซ้ำมา,Level 4,#โรคซึมเศร้า
2908,31/8/2021 18:13,17ebe48985ad,เมื่อไหร่จะตายสักทีนะ,Level 1,#โรคซึมเศร้า
2909,27/6/2021 03:57,c317e1af5d6e,ความตายแบบพวกเรามันอ่ะจะไม่น่ากลัวเลยเพราะมันคือความทิ้งตัวละทิ้งทุกอย่างปล่อยให้ไป,Level 1,#โรคซึมเศร้า
2910,17/6/2021 07:36,1b23e817d432,รอยสักจะเป็นอย่างเดียวรึป่าวที่จะกลบเกลื่อนรอยกรีดในแต่ละรอย,Level 5,#โรคซึมเศร้า
2911,22/6/2021 03:01,1b23e817d432,ให้กูตายเถอะจะทรมานกูไปถึงไหน,Level 1,#โรคซึมเศร้า
2912,30/8/2021 13:19,1b23e817d432,ระหว่างหายไปจากโรคนี้กับกับหายไปจากโลกนี้อะไรจะเกิดขึ้นก่อนกัน,Level 1,#โรคซึมเศร้า
2913,5/9/2021 09:01,1b23e817d432,รอยเก่ายังไม่หายเลย,Level 5,#โรคซึมเศร้า
2914,27/7/2021 15:30,9bc05464fe1d,ท้อไปหมดแล้วสั่นไปทั้งตัวสู้ไม่ไหวแล้วไม่รู้จะทนมีชีวิตอยู่ไปได้อีกนานแค่ไหน,Level 1,#โรคซึมเศร้า
2916,8/7/2021 14:44,1b5139bd2ca3,เออบางทีก็คิดขึ้นมาว่าเรามีชีวิตอยู่ไปเพื่ออะไรวะในเมื่อชีวิตมันบัดซบขนาดนี้,Level 1,#ครอบครัวไม่ใช่เซฟโซน #โรคซึมเศร้า
2917,20/7/2021 18:29,1b5139bd2ca3,ลดไปเหอะยาอ่ะดิ่งก็ดิ่งไปเหอะกินให้ตายก็ปลอมไม่ได้หายใจออกเป็นคาร์บอนไดละหายใจเป็นเม็ดยา,Other,#โรคซึมเศร้า #ซึมเศร้า
2918,23/7/2021 13:12,1b5139bd2ca3,หมอบอกว่าอย่าทำแต่ก็เพิ่มแผลให้ตัวเองทุกวัน,Level 5,#โรคซึมเศร้า
2919,9/8/2021 15:04,a7f4ec59bc33,ซักวันฉันจะหายหายไปจากโลกนี้,Level 1,#โรคซึมเศร้า #เสียงกระซิบจากความมืด
2921,19/6/2021 15:25,affaab9c0aa8,ตอนนี้ไม่คิดอะไรอีกแล้วอยากตายให้จบเรื่องครับ,Level 1,#อยากตาย
2922,19/7/2021 15:57,df7715c96c4e,เราจะไม่เจ็บปวดอีกแล้วนะทุกคน,Level 5,#โรคซึมเศร้า
2923,19/7/2021 15:49,df7715c96c4e,การหายไปหรอนั่นแหละคือความสุขที่สุดของกู,Level 1,#โรคซึมเศร้า
2924,14/9/2021 00:21,ffc8739408b1,หนูลืมบอกหมอไปเลยว่าหนูไม่ได้อยากจะเลิกทำร้ายตัวเองนะคะขอโทษนะคะ,Level 5,#โรคซึมเศร้า
2925,20/7/2021 16:44,2b8a09061149,บางวันก็หมดแรงจนแทบอยากจะหายไปโดยไม่ตื่นขึ้นมาอีกเบื่อกับการหลอกตัวเองว่าไม่เป็นไรทุกอย่างโอเค,Level 1,#โรคซึมเศร้า
2926,3/8/2021 03:12,a3d3b63e7684,เราเหนื่อยมากเราไม่อยากอยู่แล้ว,Level 1,#โรคซึมเศร้า #ซึมเศร้า
2927,2/8/2021 07:54,a3d3b63e7684,ไม่เจ็บนะคะชิวๆค่ะแทงสบายมาก,Level 5,#โรคซึมเศร้า
2928,23/7/2021 14:44,43d895a4c1ac,ทนต่อไปไม่ไหวแล้วไม่ไหวแล้วจริงๆขอบคุณทุกคนมากนะ,Level 5,#โรคซึมเศร้า
2929,19/5/2021 12:38,b3febb2bfce8,กูอยากตายแม่งอยู่แล้วไม่มีความสุขฮืออพ่อก็ไม่รักกูแม่งเด็กมีปัญหาสัสๆ,Level 1,"#ครอบครัวไม่ใช่เซฟโซน #โรคซึมเศร้า 
#ซึมเศร้าเพื่อนรัก #อยากตาย"
2930,22/7/2021 12:47,8f731aee51af,ถ้ามีหนูเป็นลูกมันแย่มากหนูตายให้ก็ได้นะหนูไม่ได้เสียดายชีวิตเท่าไหร่หรอก,Level 1,#อยากตาย ตลอดเวลา
2931,2/6/2021 00:58,7f89774814d5,ทำอะไรก็ผิดไปหมดทุกอย่างครอบครัวสมบูรณ์ที่โครตไม่มีความสุขอยากตายให้พ้นๆเหนื่อยมามากพอแล้วว,Level 1,#โรคซึมเศร้า
2932,23/5/2021 20:58,7f89774814d5,เมื่อรู้สึกว่าตัวเองนั้นไม่มีประโยชน์,Other,#โรคซึมเศร้า
2933,23/5/2021 20:52,7f89774814d5,เราคือความผิดพลาดของเขาเหรอเราไม่สมควรเกิดมาเหรอ,Other,#โรคซึมเศร้า
2934,2/6/2021 01:06,7f89774814d5,ผิดเองแหละที่เกิดมา,Other,#โรคซึมเศร้า
2935,2/6/2021 01:02,7f89774814d5,พูดถึงอีกทำไมจะทำอะไรมันก็ร่างกายของเรามั้ย,Level 5,#โรคซึมเศร้า
2936,1/6/2021 17:19,7f89774814d5,เหนื่อยแบบไม่อยากสู้ต่อแล้ว,Level 1,#โรคซึมเศร้า
2937,25/5/2021 04:14,a318290274a6,อยากตายต่อหน้าคนที่ทำให้เราเจ็บปวดจังถึงรู้ว่าเขาไม่รู้สึกอะไรแต่อยากให้รู้ว่าคุณทำคนๆหนึ่งเป็นบ้าเป็นหลังอยากตายเพราะคุณ,Level 3,#โรคซึมเศร้า
2938,7/6/2021 14:10,obtrusi23286533,วันสุดท้ายของการมีชีวิต,Level 5,#อยากตาย #ซึมเศร้า
2939,7/6/2021 14:10,obtrusi23286533,ถ้าตายแล้วทุกอย่างจะจบลงใช่มั้ย,Level 1,#อยากตาย #ซึมเศร้า
2940,18/7/2021 20:28,obtrusi23286533,มันมีหลายๆเหตุผลมี่ทำให้ฉันอยากตาย,Level 1,#โรคซึมเศร้า #นักศึกษาปี4
2941,5/4/2021 12:10,ef657dc34b54,ทำยังไงอยากตาย,Level 1,#ซึมเศร้า
2943,2/9/2021 04:32,9f628a02ed38,แตกสลายระหว่างการเดินทางหรือยิ่งโตยิ่งแตกสลาย,Other,#อยากตาย
2944,15/5/2021 09:34,4bc96b970a8f,เบื่อการมีชีวิตอยู่,Level 1,#โรคซึมเศร้า
2945,15/5/2021 09:34,4bc96b970a8f,เบื่อการมีชีวิตอยู่,Level 1,#โรคซึมเศร้า
2946,16/7/2021 12:54,fb5f0c3c3c3c,การฆ่าตัวตายมันทำยังไงหรอ,Level 2,#ซึมเศร้า
2947,4/9/2021 18:10,8f5692df1e82,ไม่มีใครอยู่ข้างๆเลย,Other,#ซึมเศร้า
2948,24/2/2021 07:10,4ff89315406b,บางทีก็อยากหายไปราวกับไม่เคยมีเราอยู่บนโลกใบนี้,Level 1,#โรคซึมเศร้า
2950,5/7/2021 16:43,2f07aef7163b,อยากตายก็คิดแบบนี้มาตลอดแหละแต่ก็ไม่กล้าลงมือทำมันซักที,Level 2,#โรคซึมเศร้า
2951,5/7/2021 07:55,2f07aef7163b,บางครั้งผู้คนจะเห็นคุณค่าเราก็ต่อเมื่อเราไม่อยู่แล้ว,Other,#โรคซึมเศร้า
2952,5/7/2021 06:24,2f07aef7163b,วันๆเถียงตัวเองไม่รู้กี่ล้านรอบระหว่างอยากตายกับต้องอยู่ต่อเหนื่อย,Level 1,#โรคซึมเศร้า
2954,31/3/2021 17:11,73fc9af0292e,การตายมันเป็นความคิดชั่ววูบที่อยากทำแต่เราก็ทำมันไม่ได้,Level 2,#โรคซึมเศร้า  #Klaus
2955,14/5/2021 14:15,c33aac4690d5,ตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายตายทำไมกูไม่ตายๆไม่ตั้งแต่เกิด,Level 2,#โรคซึมเศร้า
2956,3/7/2021 00:48,231c28af77ee,จะจัดการกับความเครียดความนี้ยังไงดีเราดีขึ้นมาแบบอยู่ไปวันๆไม่ร้องไห้ไม่เครียดไม่อยาก,Other,#ครอบครัวไม่ใช่เซฟโซน #อยากตาย
2957,3/7/2021 00:48,231c28af77ee,ไม่ต้องมารู้จักฉันหรอกเพราะยังไงพวกคุณก็ลืมฉันอยู่ดี,Other,#ครอบครัวไม่ใช่เซฟโซน #อยากตาย
2958,18/6/2021 13:52,bb1664126ed7,ที่ยิ้มที่หัวเราะในทุกวันนี้บอกเลยกูแสดงความคิดในสมองตอนนี้มีแค่อยากตายๆๆๆๆๆๆ,Level 1,#โรคซึมเศร้า #อยากตาย
2959,21/6/2021 11:10,bb1664126ed7,หายไปดีมั้ยในเมื่อก็ไม่มีใครต้องการอยู่แล้ว,Level 1,#อยากตาย
2960,18/6/2021 13:52,bb1664126ed7,โคตรรู้สึกไร้ค่าเลย,Other,#โรคซึมเศร้า #อยากตาย
2961,21/7/2021 06:26,bb1664126ed7,ปากแม่บอกรักลูกเท่ากันแต่ทำไมการกระทำมันต่างอย่างกับนรกกับสวรรค์เลยล่ะ,Other,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2962,21/7/2021 06:26,bb1664126ed7,ถ้าผมตายจริงๆทุกอย่างในตัวผมทั้งความคิดความรู้สึกทุกอย่างๆภาระชีวิตคงจะจบตามไปด้วยมันดีจริงๆใช่มั๊ย,Level 1,#อยากตาย #ครอบครัวไม่ใช่เซฟโซน
2963,3/9/2021 17:46,f3511299c277,มีชีวิตอยู่ไปทำไมกันนะทั้งๆที่มันเจ็บปวด,Level 1,#โรคซึมเศร้า
2964,11/9/2021 07:35,af90bdd14b9b,นี้คือผิดทุกอย่างเลยเกิดมาทำไมก่อน,Other,#โรคซึมเศร้า
2965,4/4/2021 09:40,c7a3af4bbf59,บนดาดฟ้าลมเย็นเหมือนเช่นเคยแค่ทิ้งตัวลงไปทุกอย่างก็จบ,Level 5,#โรคซึมเศร้า
2966,4/4/2021 09:38,c7a3af4bbf59,ครั้งนี้จะไปจริงๆแล้วขอบคุณที่มารู้จักกันลาก่อนนะ,Level 5,#โรคซึมเศร้า
2967,20/7/2021 10:47,63f8b35437bc,ไม่เอาแล้วไม่อยากอยู่แล้ว,Level 1,#โรคซึมเศร้า
2968,27/8/2021 18:22,63f8b35437bc,น่าจะปล่อยให้ตายไปซะ,Level 5,"#โรคซึมเศร้า ที่ทำให้เราไม่มีความสุข
#ซึมเศร้า"
2969,29/5/2021 21:26,63f8b35437bc,ในที่สุดคนเป็นแม่ก็พูดออกมางั้นมึงก็ไปตายเถอะ,Other,#โรคซึมเศร้า
2970,3/6/2021 16:04,378565358da8,เหนื่อยหนูพยามเต็มที่แล้วขอร้องปล่อยหนูไปเถอะหนูไม่อยากตื่นแล้ว,Level 1,#โรคซึมเศร้า
2972,30/8/2021 19:43,d3317a3d5966,กับไอ่แค่ตายทำไมมันยากเย็นจังวะ,Level 1,#อยากตาย
2973,4/4/2021 14:03,83b7acc5fbd8,มีคนบอกว่าคนตายไปแล้วจะเป็นคนดีขึ้นเพราะตอนอ่านประวัติจะมีแต่สิ่งดีๆต้องตายไหมถึงจะได้เป็นคนดีในสายตาบ้าง,Level 1,#โรคซึมเศร้า
2974,5/6/2021 09:52,e7b903d0e258,การร้องไห้คือทางออกที่ดีที่สุดสำหรับฉันพยายามไม่อยากทำร้ายตัวเอง,Level 3,#โรคซึมเศร้า
2975,19/8/2021 15:29,53a42505731e,หรือการตายมันคือทางออกของทุกเรื่องวะ,Level 1,#โรคซึมเศร้า #ซึมเศร้า
2976,19/8/2021 15:29,53a42505731e,หรือการตายมันคือทางออกของทุกเรื่องวะ,Level 1,#โรคซึมเศร้า #ซึมเศร้า
2978,18/5/2021 03:53,3b768a5c9533,อยากร้องไห้แต่ร้องไม่ออก,Other,#โรคซึมเศร้า
2979,20/5/2021 11:26,3b768a5c9533,ชีวิตนี้ทำไมน่าเบื่อจัง,Other,#โรคซึมเศร้า
2980,9/6/2021 08:59,c307025bcf77,เคยสงสัยกันบ้างไหมในชีวิตเราเราจะเห็นโลกไปไกลได้แค่ไหนกันนะ,Other,#อยากตาย
2981,9/6/2021 08:59,c307025bcf77,การฆ่าตัวตายเป็นยังไงมันจะรู้สึกทรมาณมากแค่ไหนนะมันจะหายเจ็บปวดมากกว่าตอนที่ฉันรู้สึกตอนนี้รึเปล่า,Level 2,#อยากตาย
2982,21/6/2021 02:47,c307025bcf77,ยิ่งอยู่ไปยิ่งไม่มีความสุขตายๆไปให้สมกับคำที่แม่พูดไปเลยดีมั้ยว่ะ,Level 1,#ฆ่าตัวตาย
2983,31/5/2021 17:34,dfa5c0006e2e,มีใครเห็นกุไหมไอเหี้ยอยากตายว่ะหายใจไม่ค่อยออกเลย,Level 1,#โรคซึมเศร้า
2984,3/4/2021 00:22,d75585ab1fd5,วันนี้ไม่ไหวแล้วอยากตาย,Level 1,#โรคซึมเศร้า
2985,15/5/2021 09:48,4b094367cc0b,ให้พลังบวกคนอื่นๆมากมายแต่ตัวเองคิดฆ่าตัวตายทุกวัน,Level 2,"#บอทหาเพื่อน #บอทหาคนคุย
#บอทใหม่หาทุกอย่าง"
2987,15/5/2021 09:48,4b094367cc0b,ให้พลังบวกคนอื่นๆมากมายแต่ตัวเองคิดฆ่าตัวตายทุกวัน,Level 2,"#บอทหาเพื่อน #บอทหาคนคุย
#บอทใหม่หาทุกอย่าง"
2988,14/5/2021 15:08,4b094367cc0b,แผลแห้งแล้วล่ะ,Level 5,#โรคซึมเศร้า
2989,30/5/2021 23:14,9bf8d391897e,ฉันจะกรีดให้ลึกที่สุดกรีดแค่ที่เดียวย้ำมันเข้าไปให้ลึกจนเลือดไหลแล้วหยุดไหลจะย้ำอยู่อย่างนั้นฝังมันลงไป,Level 5,#โรคซึมเศร้า
2990,3/6/2021 19:28,4f8b7a9a282a,รู้สึกอะไรอยู่ยังไม่รู้เลยรู้แค่ว่าอยากตาย,Level 1,#โรคซึมเศร้า
2991,23/6/2021 06:19,4f8b7a9a282a,โลกนี้มันเป็นอะไรกันไปหมดเห็นการฆ่าตัวตายเป็นละครฉากหนึ่งหรือยังไงกัน,Level 2,#โรคซึมเศร้า
2992,26/6/2021 13:43,7f6337257bdb,การตายมันจะทำให้ทุกอย่างจบจริงไหม,Level 1,#โรคซึมเศร้า
2993,9/7/2021 14:12,7f6337257bdb,อยากวางทุกอย่างไว้ตายๆไปฉิบหาย,Level 1,#โรคซึมเศร้า
2994,2/6/2021 12:26,97fefe6e7382,อยากมีปุ่มชัตดาวน์แล้วจากไปง่ายๆ,Level 1,#โรคซึมเศร้า
